8
6
11
13
14
18
8
5
19
14
9
7
14
1
11
4
0
7
8
19
22
1
7
0
8
15
20
7
8
27
26
30
3
21
11
5
12
14
10
9
18
17
14
7
5
6
0
5
19
22
15
4
2
6
13
19
8
10
16
27
19
4
16
8
9
19
20
8
6
9
3
11
2
12
13
16
7
3
5
35
7
10
7
35
16
21
4
8
7
5
4
11
7
9
1
2
8
1
2
8
5
0
30
11
19
3
8
10
17
3
12
11
15
6
10
14
3
10
6
21
4
6
15
28
29
5
13
9
5
9
16
7
11
12
12
10
12
10
9
4
2
32
1
24
7
1
11
9
2
7
13
8
11
15
17
2
12
23
24
6
8
0
7
3
6
5
2
11
23
12
3
1
8
10
6
17
8
14
13
5
4
32
6
14
0
10
13
5
5
13
8
21
2
21
3
5
0
6
24
3
8
9
17
19
25
0
1
14
16
7
19
2
11
9
2
21
9
5
3
1
10
9
33
31
1
18
12
33
1
0
24
19
12
9
9
4
13
5
36
6
12
3
1
1
25
1
19
8
7
8
9
0
11
12
12
5
12
17
20
20
3
17
6
15
0
6
4
14
8
3
24
14
1
3
4
17
5
4
2
6
2
4
5
14
8
10
6
2
2
7
4
6
8
4
21
4
3
11
1
14
20
17
30
0
17
1
16
6
16
0
2
15
4
5
3
6
0
18
20
1
13
19
14
25
20
9
5
21
3
16
10
9
8
0
21
5
3
8
12
8
17
17
17
8
1
9
7
9
35
1
0
2
11
2
1
6
21
1
22
20
6
6
5
5
4
9
0
15
3
7
12
4
14
13
10
17
8
14
0
2
18
0
0
14
5
9
4
2
0
4
6
7
9
5
6
2
9
12
23
1
36
1
3
8
30
3
21
3
13
27
4
4
0
2
13
23
5
17
1
6
5
13
6
3
6
15
3
21
12
19
15
15
9
16
0
19
8
14
26
7
0
18
1
13
14
6
4
23
14
2
16
0
4
20
2
2
14
5
10
7
12
4
21
17
21
7
7
21
12
8
0
9
21
11
6
0
6
31
20
21
10
10
6
9
0
8
1
13
7
6
17
23
22
9
5
5
9
27
4
36
4
19
16
5
5
7
6
1
19
5
23
5
2
12
15
1
15
21
15
15
2
27
9
3
0
15
8
11
10
23
9
12
22
3
10
9
2
14
1
21
26
9
1
18
5
21
2
12
0
4
25
1
29
30
19
18
30
3
11
6
15
14
4
10
8
30
9
30
26
35
4
10
1
12
1
20
17
16
18
29
29
11
1
6
5
7
18
8
0
17
1
0
10
7
12
9
11
8
20
5
17
14
0
8
4
6
16
2
6
7
13
6
17
3
4
2
7
22
2
17
10
5
0
48
6
36
2
9
5
12
13
21
15
3
26
18
6
0
19
3
2
0
1
14
12
12
23
19
19
5
16
5
9
1
15
4
12
8
41
1
5
1
21
14
2
7
11
4
8
13
0
15
33
11
7
8
22
21
0
13
7
17
13
18
22
4
12
7
14
4
35
17
7
23
9
5
22
2
14
18
18
24
0
0
8
18
16
10
15
18
4
10
7
8
7
11
6
17
23
21
24
0
17
14
25
26
3
20
5
0
1
4
7
10
0
22
35
15
11
4
5
11
30
5
6
11
26
10
10
0
12
5
14
17
19
3
15
0
8
14
5
5
1
12
1
12
11
8
15
10
18
12
4
2
16
9
20
10
17
6
18
16
10
13
14
6
0
3
17
6
2
11
9
1
5
1
5
11
0
9
0
1
11
12
22
2
7
26
4
11
8
19
15
31
15
12
2
25
9
9
5
3
34
16
10
0
24
14
14
16
9
2
4
9
7
13
11
8
2
36
13
4
3
4
26
23
1
31
15
18
4
25
24
15
0
12
1
7
6
3
2
6
17
4
3
14
7
0
1
4
5
15
1
1
16
20
46
4
2
19
6
4
21
6
4
2
16
4
24
10
17
3
21
2
3
12
24
5
3
6
25
10
1
1
8
13
10
6
4
3
12
10
3
20
27
7
12
13
4
19
5
22
3
3
10
9
24
19
9
0
3
0
14
2
34
1
3
23
13
5
24
6
18
13
18
5
11
0
9
11
15
16
17
11
4
10
3
18
12
16
27
5
1
5
28
5
21
5
0
8
11
10
23
7
15
28
15
24
24
3
17
16
5
10
11
15
0
23
6
0
3
8
12
8
1
18
4
5
4
